group	label	param	source_param_value	target_param_value	fractional_error_mass	share_within_source_param_value
detail_x_anc	tv_pp|bare	comp_system_code	b	d	131.5	0.5
detail_x_anc	tv_pp|bare	comp_system_code	d	b	152.5	0.5
detail_x_anc	tv_pp|bare	comp_system_code	d	d	152.5	0.5
detail_x_anc	tv_pp|bare	np_wo	gn	gn	77.5	0.2663230240549828
detail_x_anc	tv_pp|bare	np_wo	gn	ng	213.5	0.7336769759450171
detail_x_anc	tv_pp|bare	np_wo	ng	gn	208.5	0.7527075812274369
detail_x_anc	tv_pp|bare	np_wo	ng	ng	68.5	0.24729241877256317
detail_x_anc	tv_pp|bare	strategy_code	ep	ep	30.75	0.23653846153846153
detail_x_anc	tv_pp|bare	strategy_code	ep	no	30.75	0.23653846153846153
detail_x_anc	tv_pp|bare	strategy_code	ep	pa	34.25	0.26346153846153847
detail_x_anc	tv_pp|bare	strategy_code	ep	se	34.25	0.26346153846153847
detail_x_anc	tv_pp|bare	strategy_code	no	ep	51.25	0.3486394557823129
detail_x_anc	tv_pp|bare	strategy_code	no	no	35.25	0.23979591836734693
detail_x_anc	tv_pp|bare	strategy_code	no	pa	30.25	0.20578231292517007
detail_x_anc	tv_pp|bare	strategy_code	no	se	30.25	0.20578231292517007
detail_x_anc	tv_pp|bare	strategy_code	pa	ep	73.0	0.40782122905027934
detail_x_anc	tv_pp|bare	strategy_code	pa	no	35.0	0.19553072625698323
detail_x_anc	tv_pp|bare	strategy_code	pa	pa	35.5	0.19832402234636873
detail_x_anc	tv_pp|bare	strategy_code	pa	se	35.5	0.19832402234636873
detail_x_anc	tv_pp|bare	strategy_code	se	ep	40.25	0.359375
detail_x_anc	tv_pp|bare	strategy_code	se	no	23.25	0.20758928571428573
detail_x_anc	tv_pp|bare	strategy_code	se	pa	24.25	0.21651785714285715
detail_x_anc	tv_pp|bare	strategy_code	se	se	24.25	0.21651785714285715
detail_x_anc	tv_pp|none	alignment_code	ac	ac	2961.0	0.9150185414091471
detail_x_anc	tv_pp|none	alignment_code	ac	er	275.0	0.0849814585908529
detail_x_anc	tv_pp|none	alignment_code	er	ac	487.0	0.14721886336154777
detail_x_anc	tv_pp|none	alignment_code	er	er	2821.0	0.8527811366384522
detail_x_anc	tv_pp|none	anc_wo	ovs	ovs	20.25	0.02682119205298013
detail_x_anc	tv_pp|none	anc_wo	ovs	sov	705.625	0.9346026490066225
detail_x_anc	tv_pp|none	anc_wo	ovs	svo	5.0	0.006622516556291391
detail_x_anc	tv_pp|none	anc_wo	ovs	vos	24.125	0.03195364238410596
detail_x_anc	tv_pp|none	anc_wo	sov	ovs	984.25	0.3625230202578269
detail_x_anc	tv_pp|none	anc_wo	sov	sov	921.75	0.33950276243093924
detail_x_anc	tv_pp|none	anc_wo	sov	svo	39.5	0.014548802946593001
detail_x_anc	tv_pp|none	anc_wo	sov	vos	769.5	0.28342541436464086
detail_x_anc	tv_pp|none	anc_wo	svo	ovs	11.0	0.016296296296296295
detail_x_anc	tv_pp|none	anc_wo	svo	sov	48.5	0.07185185185185185
detail_x_anc	tv_pp|none	anc_wo	svo	svo	67.25	0.09962962962962962
detail_x_anc	tv_pp|none	anc_wo	svo	vos	548.25	0.8122222222222222
detail_x_anc	tv_pp|none	anc_wo	vos	ovs	25.75	0.010733639016256773
detail_x_anc	tv_pp|none	anc_wo	vos	sov	790.75	0.32961650687786576
detail_x_anc	tv_pp|none	anc_wo	vos	svo	849.75	0.35421008753647354
detail_x_anc	tv_pp|none	anc_wo	vos	vos	732.75	0.3054397665694039
detail_x_anc	tv_pp|none	clause_wo	sov	sov	3478.0	0.9753224901850813
detail_x_anc	tv_pp|none	clause_wo	sov	svo	15.0	0.004206393718452047
detail_x_anc	tv_pp|none	clause_wo	sov	vos	73.0	0.02047111609646663
detail_x_anc	tv_pp|none	clause_wo	svo	sov	60.0	0.15625
detail_x_anc	tv_pp|none	clause_wo	svo	svo	146.0	0.3802083333333333
detail_x_anc	tv_pp|none	clause_wo	svo	vos	178.0	0.4635416666666667
detail_x_anc	tv_pp|none	clause_wo	vos	sov	40.0	0.015420200462606014
detail_x_anc	tv_pp|none	clause_wo	vos	svo	81.0	0.03122590593677718
detail_x_anc	tv_pp|none	clause_wo	vos	vos	2473.0	0.9533538936006168
detail_x_anc	tv_pp|none	comp_system_code	b	b	1634.5	0.5
detail_x_anc	tv_pp|none	comp_system_code	b	d	1634.5	0.5
detail_x_anc	tv_pp|none	comp_system_code	d	b	1637.5	0.5
detail_x_anc	tv_pp|none	comp_system_code	d	d	1637.5	0.5
detail_x_anc	tv_pp|none	np_wo	gn	gn	244.0	0.07523897625655257
detail_x_anc	tv_pp|none	np_wo	gn	ng	2999.0	0.9247610237434474
detail_x_anc	tv_pp|none	np_wo	ng	gn	3053.5	0.9250227203877612
detail_x_anc	tv_pp|none	np_wo	ng	ng	247.5	0.07497727961223871
detail_x_anc	tv_pp|none	strategy_code	ep	ep	415.25	0.25
detail_x_anc	tv_pp|none	strategy_code	ep	no	415.25	0.25
detail_x_anc	tv_pp|none	strategy_code	ep	pa	415.25	0.25
detail_x_anc	tv_pp|none	strategy_code	ep	se	415.25	0.25
detail_x_anc	tv_pp|none	strategy_code	no	ep	415.0	0.25
detail_x_anc	tv_pp|none	strategy_code	no	no	415.0	0.25
detail_x_anc	tv_pp|none	strategy_code	no	pa	415.0	0.25
detail_x_anc	tv_pp|none	strategy_code	no	se	415.0	0.25
detail_x_anc	tv_pp|none	strategy_code	pa	ep	397.25	0.25
detail_x_anc	tv_pp|none	strategy_code	pa	no	397.25	0.25
detail_x_anc	tv_pp|none	strategy_code	pa	pa	397.25	0.25
detail_x_anc	tv_pp|none	strategy_code	pa	se	397.25	0.25
detail_x_anc	tv_pp|none	strategy_code	se	ep	408.5	0.25
detail_x_anc	tv_pp|none	strategy_code	se	no	408.5	0.25
detail_x_anc	tv_pp|none	strategy_code	se	pa	408.5	0.25
detail_x_anc	tv_pp|none	strategy_code	se	se	408.5	0.25
top_construction	cop_n	alignment_code	ac	ac	7810.000000000007	0.9452916969256839
top_construction	cop_n	alignment_code	ac	er	452.00000000000034	0.054708303074316136
top_construction	cop_n	alignment_code	er	ac	462.0	0.04594728990551963
top_construction	cop_n	alignment_code	er	er	9593.000000000013	0.9540527100944812
top_construction	cop_n	anc_wo	ovs	ovs	35.5	0.019241192411924114
top_construction	cop_n	anc_wo	ovs	sov	1408.1250000000005	0.7632113821138212
top_construction	cop_n	anc_wo	ovs	svo	5.0	0.002710027100271002
top_construction	cop_n	anc_wo	ovs	vos	396.37500000000006	0.21483739837398372
top_construction	cop_n	anc_wo	sov	ovs	2059.833333333334	0.31660518495747525
top_construction	cop_n	anc_wo	sov	sov	2572.875000000002	0.3954618813403015
top_construction	cop_n	anc_wo	sov	svo	132.0	0.020288964033200123
top_construction	cop_n	anc_wo	sov	vos	1741.2916666666674	0.2676439696690236
top_construction	cop_n	anc_wo	svo	ovs	13.583333333333332	0.0035099052540913025
top_construction	cop_n	anc_wo	svo	sov	1651.7500000000002	0.4268087855297161
top_construction	cop_n	anc_wo	svo	svo	565.7500000000003	0.14618863049095623
top_construction	cop_n	anc_wo	svo	vos	1638.9166666666674	0.4234926787252373
top_construction	cop_n	anc_wo	vos	ovs	82.16666666666669	0.013478783902012247
top_construction	cop_n	anc_wo	vos	sov	1600.9999999999998	0.26263123359580043
top_construction	cop_n	anc_wo	vos	svo	1530.75	0.25110728346456684
top_construction	cop_n	anc_wo	vos	vos	2882.083333333333	0.4727826990376201
top_construction	cop_n	clause_wo	sov	sov	8539.000000000004	0.9895700544674929
top_construction	cop_n	clause_wo	sov	vos	90.0	0.010429945532506655
top_construction	cop_n	clause_wo	svo	sov	83.00000000000003	0.024440518256772698
top_construction	cop_n	clause_wo	svo	svo	3145.000000000001	0.9260895170789173
top_construction	cop_n	clause_wo	svo	vos	167.99999999999994	0.04946996466431097
top_construction	cop_n	clause_wo	vos	sov	5.0	0.000794659885568976
top_construction	cop_n	clause_wo	vos	svo	5.0	0.000794659885568976
top_construction	cop_n	clause_wo	vos	vos	6282.000000000004	0.998410680228862
top_construction	cop_n	comp_system_code	b	b	4580.333333333332	0.49998180693519595
top_construction	cop_n	comp_system_code	b	d	4580.666666666666	0.5000181930648034
top_construction	cop_n	comp_system_code	d	b	4578.333333333328	0.5000364059997069
top_construction	cop_n	comp_system_code	d	d	4577.666666666661	0.4999635940002894
top_construction	cop_n	np_wo	gn	gn	3835.1666666666624	0.4189607457577738
top_construction	cop_n	np_wo	gn	ng	5318.833333333337	0.5810392542422259
top_construction	cop_n	np_wo	ng	gn	5301.666666666666	0.5785950743933926
top_construction	cop_n	np_wo	ng	ng	3861.333333333331	0.4214049256066053
top_construction	cop_n	strategy_code	ep	ep	758.1666666666666	0.25188261351052066
top_construction	cop_n	strategy_code	ep	no	791.1666666666667	0.26284606866002236
top_construction	cop_n	strategy_code	ep	pa	788.1666666666667	0.2618493909191586
top_construction	cop_n	strategy_code	ep	se	672.5	0.22342192691029916
top_construction	cop_n	strategy_code	no	ep	1731.083333333333	0.46335206995003536
top_construction	cop_n	strategy_code	no	no	675.0833333333337	0.18069682369735904
top_construction	cop_n	strategy_code	no	pa	667.0833333333336	0.17855549607423268
top_construction	cop_n	strategy_code	no	se	662.75	0.1773956102783725
top_construction	cop_n	strategy_code	pa	ep	2885.333333333333	0.5864498644986447
top_construction	cop_n	strategy_code	pa	no	630.3333333333335	0.12811653116531163
top_construction	cop_n	strategy_code	pa	pa	668.3333333333335	0.135840108401084
top_construction	cop_n	strategy_code	pa	se	736.0	0.1495934959349593
top_construction	cop_n	strategy_code	se	ep	2668.5	0.40121786197564213
top_construction	cop_n	strategy_code	se	no	1602.0000000000011	0.2408660351826791
top_construction	cop_n	strategy_code	se	pa	1773.5000000000018	0.2666516313336339
top_construction	cop_n	strategy_code	se	se	606.9999999999999	0.09126447150804375
top_construction	cv	alignment_code	ac	ac	9366.000000000004	0.4948486289427812
top_construction	cv	alignment_code	ac	er	9561.00000000001	0.5051513710572212
top_construction	cv	alignment_code	er	ac	151.0	0.011328681821592024
top_construction	cv	alignment_code	er	er	13177.999999999993	0.988671318178408
top_construction	cv	anc_wo	ovs	ovs	353.5833333333333	0.1380106687483737
top_construction	cv	anc_wo	ovs	sov	1809.4999999999993	0.7062841530054644
top_construction	cv	anc_wo	ovs	svo	44.25	0.017271662763466047
top_construction	cv	anc_wo	ovs	vos	354.6666666666667	0.13843351548269586
top_construction	cv	anc_wo	sov	ovs	1908.5000000000005	0.20153115100316787
top_construction	cv	anc_wo	sov	sov	4397.916666666667	0.4644051390355507
top_construction	cv	anc_wo	sov	svo	1077.3333333333333	0.11376275959169302
top_construction	cv	anc_wo	sov	vos	2086.25	0.22030095036958808
top_construction	cv	anc_wo	svo	ovs	20.916666666666664	0.002475931186868687
top_construction	cv	anc_wo	svo	sov	1624.1250000000002	0.1922496448863637
top_construction	cv	anc_wo	svo	svo	3084.25	0.36508641098484856
top_construction	cv	anc_wo	svo	vos	3718.7083333333317	0.4401880129419191
top_construction	cv	anc_wo	vos	ovs	206.08333333333334	0.01750028306159419
top_construction	cv	anc_wo	vos	sov	2287.4583333333335	0.19424748075181145
top_construction	cv	anc_wo	vos	svo	3535.166666666667	0.30020097373188387
top_construction	cv	anc_wo	vos	vos	5747.29166666667	0.48805126245471003
top_construction	cv	clause_wo	sov	sov	10548.000000000002	0.9529316108049498
top_construction	cv	clause_wo	sov	svo	393.0	0.03550456229108317
top_construction	cv	clause_wo	sov	vos	128.0	0.011563826903966018
top_construction	cv	clause_wo	svo	sov	133.0	0.011741855742915164
top_construction	cv	clause_wo	svo	svo	9390.99999999999	0.829080957005385
top_construction	cv	clause_wo	svo	vos	1803.0	0.15917718725169955
top_construction	cv	clause_wo	vos	sov	8.0	0.0008113590263691691
top_construction	cv	clause_wo	vos	svo	110.99999999999996	0.011257606490872218
top_construction	cv	clause_wo	vos	vos	9740.999999999993	0.9879310344827588
top_construction	cv	comp_system_code	b	b	9894.000000000005	0.6957805907173
top_construction	cv	comp_system_code	b	d	4326.000000000005	0.3042194092827008
top_construction	cv	comp_system_code	d	b	8102.999999999997	0.44926813040585445
top_construction	cv	comp_system_code	d	d	9933.000000000004	0.5507318695941448
top_construction	cv	np_wo	gn	gn	8732.5	0.5262444256960347
top_construction	cv	np_wo	gn	ng	7861.500000000004	0.47375557430396553
top_construction	cv	np_wo	ng	gn	8328.000000000002	0.5317328565955816
top_construction	cv	np_wo	ng	ng	7333.999999999996	0.46826714340441794
top_construction	cv	strategy_code	ep	ep	1497.3333333333333	0.2353927579521041
top_construction	cv	strategy_code	ep	no	1648.333333333333	0.25913116386312435
top_construction	cv	strategy_code	ep	pa	1699.3333333333328	0.26714877115757485
top_construction	cv	strategy_code	ep	se	1516.0	0.23832730702719712
top_construction	cv	strategy_code	no	ep	2006.2499999999998	0.29651936151344976
top_construction	cv	strategy_code	no	no	1533.2499999999998	0.226610996157257
top_construction	cv	strategy_code	no	pa	1584.7499999999998	0.23422258350576425
top_construction	cv	strategy_code	no	se	1641.75	0.24264705882352958
top_construction	cv	strategy_code	pa	ep	2632.916666666667	0.3166847085237753
top_construction	cv	strategy_code	pa	no	1826.9166666666667	0.2197397963274798
top_construction	cv	strategy_code	pa	pa	1861.9166666666665	0.22394956298612784
top_construction	cv	strategy_code	pa	se	1992.25	0.23962593216261732
top_construction	cv	strategy_code	se	ep	3125.7499999999995	0.28901987979657917
top_construction	cv	strategy_code	se	no	2835.249999999999	0.2621590383726309
top_construction	cv	strategy_code	se	pa	2947.2499999999995	0.2725150254276471
top_construction	cv	strategy_code	se	se	1906.75	0.176306056403144
top_construction	iv	alignment_code	ac	ac	2215.8684210526253	0.518938740293353
top_construction	iv	alignment_code	ac	er	2054.1315789473665	0.4810612597066415
top_construction	iv	alignment_code	er	ac	2814.8684210526335	0.5417375714112078
top_construction	iv	alignment_code	er	er	2381.131578947368	0.4582624285887933
top_construction	iv	anc_wo	ovs	ovs	13.0	0.017906336088154232
top_construction	iv	anc_wo	ovs	sov	214.33333333333343	0.29522497704315837
top_construction	iv	anc_wo	ovs	svo	214.91666666666663	0.29602846648301123
top_construction	iv	anc_wo	ovs	vos	283.75	0.39084022038567406
top_construction	iv	anc_wo	sov	ovs	264.60833333333306	0.08599555844437173
top_construction	iv	anc_wo	sov	sov	578.3859649122802	0.18797073932800698
top_construction	iv	anc_wo	sov	svo	692.6140350877192	0.22509393405515632
top_construction	iv	anc_wo	sov	vos	1541.3916666666632	0.5009397681724589
top_construction	iv	anc_wo	svo	ovs	121.04166666666673	0.04476392998027617
top_construction	iv	anc_wo	svo	sov	528.7368421052631	0.1955387729679228
top_construction	iv	anc_wo	svo	svo	593.2631578947363	0.21940205543444394
top_construction	iv	anc_wo	svo	vos	1460.9583333333314	0.5402952416173564
top_construction	iv	anc_wo	vos	ovs	46.70000000000002	0.015782358905035536
top_construction	iv	anc_wo	vos	sov	618.7083333333335	0.20909372535766654
top_construction	iv	anc_wo	vos	svo	871.5416666666653	0.29453925875859
top_construction	iv	anc_wo	vos	vos	1422.0499999999995	0.4805846569787103
top_construction	iv	clause_wo	sov	sov	879.1263157894723	0.24584069233486344
top_construction	iv	clause_wo	sov	svo	841.8736842105257	0.23542328976804391
top_construction	iv	clause_wo	sov	vos	1854.999999999999	0.5187360178970911
top_construction	iv	clause_wo	svo	sov	437.7342105263167	0.09716630644313319
top_construction	iv	clause_wo	svo	svo	402.2657894736851	0.08929318301302631
top_construction	iv	clause_wo	svo	vos	3665.0000000000005	0.8135405105438371
top_construction	iv	clause_wo	vos	sov	200.0	0.14440433212996384
top_construction	iv	clause_wo	vos	svo	199.0	0.14368231046931404
top_construction	iv	clause_wo	vos	vos	985.9999999999989	0.7119133574007209
top_construction	iv	comp_system_code	b	b	2268.6315789473674	0.4993686064158848
top_construction	iv	comp_system_code	b	d	2274.3684210526308	0.5006313935841136
top_construction	iv	comp_system_code	d	b	2459.881578947364	0.4996712530870107
top_construction	iv	comp_system_code	d	d	2463.1184210526267	0.5003287469129832
top_construction	iv	np_wo	gn	gn	2230.499999999992	0.4680025178346613
top_construction	iv	np_wo	gn	ng	2535.500000000009	0.5319974821653406
top_construction	iv	np_wo	ng	gn	2559.249999999996	0.544521276595742
top_construction	iv	np_wo	ng	ng	2140.7499999999973	0.4554787234042532
top_construction	iv	strategy_code	ep	ep	475.5561403508774	0.2294047951523773
top_construction	iv	strategy_code	ep	no	475.9719298245618	0.229605368945761
top_construction	iv	strategy_code	ep	pa	554.4719298245615	0.2674731933548299
top_construction	iv	strategy_code	ep	se	567.0	0.27351664254703373
top_construction	iv	strategy_code	no	ep	566.5833333333334	0.25556307322207217
top_construction	iv	strategy_code	no	no	487.58333333333337	0.2199293339347469
top_construction	iv	strategy_code	no	pa	570.5833333333329	0.25736731318598716
top_construction	iv	strategy_code	no	se	592.25	0.26714027965719467
top_construction	iv	strategy_code	pa	ep	551.7499999999998	0.2605051935788482
top_construction	iv	strategy_code	pa	no	456.24999999999983	0.21541548630783777
top_construction	iv	strategy_code	pa	pa	544.7499999999997	0.2572001888574128
top_construction	iv	strategy_code	pa	se	565.25	0.2668791312559021
top_construction	iv	strategy_code	se	ep	823.072807017543	0.2691539591293481
top_construction	iv	strategy_code	se	no	772.088596491227	0.25248155542551676
top_construction	iv	strategy_code	se	pa	870.0885964912268	0.2845286450265632
top_construction	iv	strategy_code	se	se	592.75	0.19383584041857504
top_construction	tv	alignment_code	ac	ac	18017.000000000022	0.8929916732751804
top_construction	tv	alignment_code	ac	er	2159.000000000003	0.10700832672482183
top_construction	tv	alignment_code	er	ac	2267.000000000002	0.09658316291751903
top_construction	tv	alignment_code	er	er	21204.999999999938	0.9034168370824806
top_construction	tv	anc_wo	ovs	ovs	141.41666666666666	0.035327670913481546
top_construction	tv	anc_wo	ovs	sov	2990.041666666669	0.7469502040136567
top_construction	tv	anc_wo	ovs	svo	45.33333333333333	0.011324839703555663
top_construction	tv	anc_wo	ovs	vos	826.2083333333329	0.2063972853693062
top_construction	tv	anc_wo	sov	ovs	4351.66666666667	0.2818619513353632
top_construction	tv	anc_wo	sov	sov	6618.625000000002	0.4286951875121449
top_construction	tv	anc_wo	sov	svo	516.0	0.03342185374700436
top_construction	tv	anc_wo	sov	vos	3952.7083333333326	0.2560210074054884
top_construction	tv	anc_wo	svo	ovs	142.66666666666666	0.015413425525785075
top_construction	tv	anc_wo	svo	sov	3411.1666666666615	0.36853572457504985
top_construction	tv	anc_wo	svo	svo	1707.3333333333328	0.18445692883895126
top_construction	tv	anc_wo	svo	vos	3994.8333333333344	0.4315939210602133
top_construction	tv	anc_wo	vos	ovs	329.5833333333339	0.022045707915273185
top_construction	tv	anc_wo	vos	sov	3927.3333333333326	0.26269788182831677
top_construction	tv	anc_wo	vos	svo	4034.1666666666642	0.2698439241917503
top_construction	tv	anc_wo	vos	vos	6658.916666666671	0.44541248606466055
top_construction	tv	clause_wo	sov	sov	18922.999999999964	0.9675324675324666
top_construction	tv	clause_wo	sov	svo	128.0	0.006544636465896314
top_construction	tv	clause_wo	sov	vos	507.0000000000001	0.02592289600163619
top_construction	tv	clause_wo	svo	sov	839.9999999999993	0.09355162044771137
top_construction	tv	clause_wo	svo	svo	6902.999999999994	0.7687938523220851
top_construction	tv	clause_wo	svo	vos	1236.0	0.13765452723020397
top_construction	tv	clause_wo	vos	sov	219.99999999999977	0.01455893058037191
top_construction	tv	clause_wo	vos	svo	330.0000000000001	0.021838395870557897
top_construction	tv	clause_wo	vos	vos	14561.000000000004	0.9636026735490711
top_construction	tv	comp_system_code	b	b	10790.500000000015	0.5000000000000022
top_construction	tv	comp_system_code	b	d	10790.500000000015	0.5000000000000022
top_construction	tv	comp_system_code	d	b	11033.499999999998	0.5000000000000001
top_construction	tv	comp_system_code	d	d	11033.499999999998	0.5000000000000001
top_construction	tv	np_wo	gn	gn	10087.999999999984	0.45300642148277936
top_construction	tv	np_wo	gn	ng	12181.000000000042	0.5469935785172247
top_construction	tv	np_wo	ng	gn	12454.5	0.5825576500304036
top_construction	tv	np_wo	ng	ng	8924.50000000002	0.41744234996959717
top_construction	tv	strategy_code	ep	ep	1846.583333333334	0.24358044233390477
top_construction	tv	strategy_code	ep	no	1993.5833333333342	0.2629710240513563
top_construction	tv	strategy_code	ep	pa	2016.083333333334	0.2659389702325989
top_construction	tv	strategy_code	ep	se	1724.75	0.22750956338213935
top_construction	tv	strategy_code	no	ep	3586.6666666666656	0.40999847584209653
top_construction	tv	strategy_code	no	no	1659.666666666667	0.18971955494589215
top_construction	tv	strategy_code	no	pa	1674.166666666667	0.19137707666514225
top_construction	tv	strategy_code	no	se	1827.5	0.20890489254686756
top_construction	tv	strategy_code	pa	ep	5411.499999999998	0.5141079232376964
top_construction	tv	strategy_code	pa	no	1545.9999999999989	0.14687440623218667
top_construction	tv	strategy_code	pa	pa	1619.4999999999989	0.1538571157134711
top_construction	tv	strategy_code	pa	se	1949.0	0.18516055481664428
top_construction	tv	strategy_code	se	ep	6236.333333333341	0.371365052899027
top_construction	tv	strategy_code	se	no	4320.333333333323	0.2572698942019494
top_construction	tv	strategy_code	se	pa	4750.3333333333285	0.2828758014251976
top_construction	tv	strategy_code	se	se	1486.0	0.08848925147382865
top_x_anc	cop_n|arg	alignment_code	ac	ac	3768.999999999998	0.9882013633980076
top_x_anc	cop_n|arg	alignment_code	ac	er	44.99999999999998	0.011798636601992662
top_x_anc	cop_n|arg	alignment_code	er	ac	86.00000000000003	0.015676266861100994
top_x_anc	cop_n|arg	alignment_code	er	er	5399.9999999999945	0.9843237331388983
top_x_anc	cop_n|arg	anc_wo	ovs	ovs	6.750000000000002	0.010321100917431198
top_x_anc	cop_n|arg	anc_wo	ovs	sov	291.7500000000001	0.446100917431193
top_x_anc	cop_n|arg	anc_wo	ovs	vos	355.50000000000006	0.5435779816513764
top_x_anc	cop_n|arg	anc_wo	sov	ovs	701.8333333333333	0.25447183949722024
top_x_anc	cop_n|arg	anc_wo	sov	sov	1235.9999999999986	0.44815083393763555
top_x_anc	cop_n|arg	anc_wo	sov	svo	99.75	0.036167512690355334
top_x_anc	cop_n|arg	anc_wo	sov	vos	720.4166666666666	0.26120981387478853
top_x_anc	cop_n|arg	anc_wo	svo	ovs	5.583333333333335	0.0019226354453627207
top_x_anc	cop_n|arg	anc_wo	svo	sov	1535.7499999999998	0.5288395316804413
top_x_anc	cop_n|arg	anc_wo	svo	svo	479.2500000000006	0.1650309917355376
top_x_anc	cop_n|arg	anc_wo	svo	vos	883.4166666666657	0.3042068411386593
top_x_anc	cop_n|arg	anc_wo	vos	ovs	56.91666666666666	0.01907394995531723
top_x_anc	cop_n|arg	anc_wo	vos	sov	517.25	0.1733411528150133
top_x_anc	cop_n|arg	anc_wo	vos	svo	517.9999999999995	0.1735924932975869
top_x_anc	cop_n|arg	anc_wo	vos	vos	1891.8333333333342	0.6339924039320821
top_x_anc	cop_n|arg	clause_wo	sov	sov	3415.999999999998	0.9997073456248171
top_x_anc	cop_n|arg	clause_wo	sov	vos	1.0	0.00029265437518290915
top_x_anc	cop_n|arg	clause_wo	svo	sov	14.000000000000002	0.00488997555012225
top_x_anc	cop_n|arg	clause_wo	svo	svo	2836.000000000001	0.9905693328676217
top_x_anc	cop_n|arg	clause_wo	svo	vos	13.000000000000002	0.004540691582256375
top_x_anc	cop_n|arg	clause_wo	vos	vos	3020.0	1.0
top_x_anc	cop_n|arg	comp_system_code	b	b	2378.333333333335	0.4999649639128314
top_x_anc	cop_n|arg	comp_system_code	b	d	2378.6666666666683	0.500035036087171
top_x_anc	cop_n|arg	comp_system_code	d	b	2271.833333333336	0.5000733729547306
top_x_anc	cop_n|arg	comp_system_code	d	d	2271.1666666666697	0.4999266270452729
top_x_anc	cop_n|arg	np_wo	gn	gn	3546.666666666662	0.7413600891861756
top_x_anc	cop_n|arg	np_wo	gn	ng	1237.3333333333326	0.25863991081382387
top_x_anc	cop_n|arg	np_wo	ng	gn	1037.1666666666677	0.22966489518748195
top_x_anc	cop_n|arg	np_wo	ng	ng	3478.833333333331	0.7703351048125187
top_x_anc	cop_n|arg	strategy_code	ep	ep	210.66666666666657	0.2594417077175699
top_x_anc	cop_n|arg	strategy_code	ep	no	244.66666666666663	0.301313628899836
top_x_anc	cop_n|arg	strategy_code	ep	pa	236.16666666666663	0.2908456486042695
top_x_anc	cop_n|arg	strategy_code	ep	se	120.5	0.14839901477832526
top_x_anc	cop_n|arg	strategy_code	no	ep	1146.8333333333333	0.756486367634125
top_x_anc	cop_n|arg	strategy_code	no	no	124.83333333333336	0.08234388742304313
top_x_anc	cop_n|arg	strategy_code	no	pa	124.33333333333331	0.08201407211961304
top_x_anc	cop_n|arg	strategy_code	no	se	120.0	0.07915567282321902
top_x_anc	cop_n|arg	strategy_code	pa	ep	2255.3333333333335	0.8568895643363728
top_x_anc	cop_n|arg	strategy_code	pa	no	80.33333333333329	0.030521783181357627
top_x_anc	cop_n|arg	strategy_code	pa	pa	114.33333333333333	0.04343971631205673
top_x_anc	cop_n|arg	strategy_code	pa	se	182.0	0.06914893617021275
top_x_anc	cop_n|arg	strategy_code	se	ep	2064.000000000001	0.47557603686636063
top_x_anc	cop_n|arg	strategy_code	se	no	1036.4999999999989	0.23882488479262698
top_x_anc	cop_n|arg	strategy_code	se	pa	1202.9999999999995	0.2771889400921664
top_x_anc	cop_n|arg	strategy_code	se	se	36.49999999999999	0.008410138248847942
top_x_anc	cop_n|bare	alignment_code	ac	ac	165.0	0.8638743455497382
top_x_anc	cop_n|bare	alignment_code	ac	er	26.0	0.13612565445026178
top_x_anc	cop_n|bare	alignment_code	er	ac	10.0	0.04201680672268908
top_x_anc	cop_n|bare	alignment_code	er	er	228.0	0.957983193277311
top_x_anc	cop_n|bare	anc_wo	ovs	sov	42.0	0.711864406779661
top_x_anc	cop_n|bare	anc_wo	ovs	vos	17.0	0.288135593220339
top_x_anc	cop_n|bare	anc_wo	sov	ovs	17.5	0.17857142857142858
top_x_anc	cop_n|bare	anc_wo	sov	sov	41.0	0.41836734693877553
top_x_anc	cop_n|bare	anc_wo	sov	svo	2.0	0.02040816326530612
top_x_anc	cop_n|bare	anc_wo	sov	vos	37.5	0.3826530612244898
top_x_anc	cop_n|bare	anc_wo	svo	sov	70.875	0.5328947368421053
top_x_anc	cop_n|bare	anc_wo	svo	svo	6.75	0.05075187969924812
top_x_anc	cop_n|bare	anc_wo	svo	vos	55.375	0.41635338345864664
top_x_anc	cop_n|bare	anc_wo	vos	ovs	0.75	0.00539568345323741
top_x_anc	cop_n|bare	anc_wo	vos	sov	31.375	0.22571942446043167
top_x_anc	cop_n|bare	anc_wo	vos	svo	23.75	0.17086330935251798
top_x_anc	cop_n|bare	anc_wo	vos	vos	83.125	0.5980215827338129
top_x_anc	cop_n|bare	clause_wo	sov	sov	148.0	1.0
top_x_anc	cop_n|bare	clause_wo	svo	sov	1.0	0.011363636363636364
top_x_anc	cop_n|bare	clause_wo	svo	svo	77.0	0.875
top_x_anc	cop_n|bare	clause_wo	svo	vos	10.0	0.11363636363636363
top_x_anc	cop_n|bare	clause_wo	vos	vos	193.0	1.0
top_x_anc	cop_n|bare	comp_system_code	b	b	108.0	0.5
top_x_anc	cop_n|bare	comp_system_code	b	d	108.0	0.5
top_x_anc	cop_n|bare	comp_system_code	d	b	106.5	0.5
top_x_anc	cop_n|bare	comp_system_code	d	d	106.5	0.5
top_x_anc	cop_n|bare	np_wo	gn	gn	108.0	0.48214285714285715
top_x_anc	cop_n|bare	np_wo	gn	ng	116.0	0.5178571428571429
top_x_anc	cop_n|bare	np_wo	ng	gn	111.0	0.5414634146341464
top_x_anc	cop_n|bare	np_wo	ng	ng	94.0	0.4585365853658537
